,ligacao_consumidor,nota_consumidor,custo_do_produto,compras_anteriores,desconto_oferecido,peso_em_gms,bloco_deposito_A,bloco_deposito_B,bloco_deposito_C,bloco_deposito_D,bloco_deposito_F,forma_envio_Flight,forma_envio_Road,forma_envio_Ship,genero_consumidor_F,genero_consumidor_M,importancia_produto_high,importancia_produto_low,importancia_produto_medium
569,4,5,265,2,18,2969,0,0,0,0,1,0,0,1,1,0,0,0,1
10075,4,4,221,4,2,5595,0,0,0,0,1,0,0,1,1,0,0,1,0
5605,4,4,179,3,5,4061,0,0,0,0,1,0,1,0,0,1,0,0,1
4118,4,5,154,3,9,5208,1,0,0,0,0,1,0,0,1,0,0,0,1
9246,4,5,209,3,4,4809,0,0,0,1,0,0,0,1,1,0,0,0,1
9921,4,1,258,5,8,1306,0,1,0,0,0,0,0,1,0,1,0,1,0
6945,4,1,219,3,5,5632,0,1,0,0,0,0,0,1,1,0,0,1,0
4830,4,4,106,2,6,5984,0,0,0,1,0,0,0,1,0,1,0,1,0
7952,6,5,276,4,9,1319,1,0,0,0,0,1,0,0,0,1,0,1,0
10587,3,5,166,3,9,5275,0,1,0,0,0,0,0,1,1,0,0,0,1
4389,3,3,201,2,8,5032,0,1,0,0,0,1,0,0,1,0,0,0,1
8316,6,5,263,4,10,1669,0,0,0,1,0,0,0,1,0,1,0,1,0
1406,4,1,153,4,7,1130,1,0,0,0,0,0,0,1,0,1,0,1,0
3880,3,2,260,4,3,4423,0,0,1,0,0,0,0,1,1,0,1,0,0
1491,5,5,226,3,23,2626,0,1,0,0,0,0,1,0,0,1,0,0,1
7309,4,2,268,2,8,4219,0,0,0,0,1,0,0,1,1,0,0,0,1
4021,3,5,194,3,8,5726,0,0,0,0,1,0,0,1,0,1,0,1,0
6420,4,5,181,3,1,5310,0,0,0,1,0,0,1,0,0,1,0,0,1
9677,5,1,275,5,3,1062,0,0,0,0,1,0,0,1,1,0,0,1,0
9468,4,4,156,2,7,5938,0,0,0,1,0,1,0,0,1,0,0,0,1
823,5,3,178,2,60,1830,0,0,0,0,1,1,0,0,1,0,0,0,1
5754,6,4,305,4,7,1172,0,0,0,1,0,1,0,0,1,0,0,1,0
8426,3,4,240,2,2,5661,1,0,0,0,0,0,0,1,1,0,0,0,1
6628,3,4,172,2,5,5919,0,0,1,0,0,0,0,1,0,1,0,1,0
8079,4,3,117,3,4,4666,0,1,0,0,0,1,0,0,1,0,0,0,1
9947,4,2,245,5,10,1668,0,0,0,0,1,0,0,1,0,1,0,0,1
7946,3,5,255,7,8,4091,1,0,0,0,0,1,0,0,0,1,0,0,1
1033,2,2,198,2,11,3686,0,0,0,0,1,0,0,1,0,1,0,1,0
6365,6,1,225,6,8,5714,0,0,0,0,1,0,0,1,0,1,0,1,0
8477,5,1,268,3,5,5663,0,0,0,0,1,0,1,0,1,0,0,0,1
6101,4,2,195,3,8,5198,0,0,0,0,1,0,0,1,0,1,0,0,1
9087,3,3,250,3,9,4993,0,1,0,0,0,0,0,1,0,1,0,1,0
3508,3,3,275,4,6,4687,0,0,1,0,0,0,0,1,0,1,0,0,1
10987,5,3,242,5,10,1846,0,0,0,0,1,0,0,1,1,0,0,1,0
6470,3,5,270,3,1,4078,1,0,0,0,0,0,0,1,0,1,1,0,0
2300,4,1,251,3,33,2502,1,0,0,0,0,0,0,1,1,0,0,1,0
7061,3,4,257,4,10,4415,0,0,0,0,1,0,0,1,0,1,0,1,0
9190,4,4,264,5,3,1782,0,0,1,0,0,1,0,0,0,1,0,1,0
4554,6,4,275,4,4,1192,0,0,0,1,0,0,0,1,1,0,0,1,0
581,4,2,216,2,22,3024,0,0,0,0,1,0,0,1,1,0,0,0,1
2490,4,5,268,2,32,3675,0,0,0,1,0,0,0,1,0,1,1,0,0
10524,3,5,188,3,6,4234,0,0,0,1,0,0,1,0,1,0,1,0,0
10206,4,2,259,5,2,1054,0,0,0,1,0,0,0,1,1,0,0,0,1
2848,4,2,274,2,55,3416,0,0,1,0,0,0,0,1,0,1,0,0,1
6311,6,5,269,4,9,1826,0,0,0,0,1,1,0,0,0,1,0,1,0
6461,2,1,285,5,4,5759,0,0,0,0,1,0,0,1,0,1,0,1,0
10058,4,1,256,4,3,5324,1,0,0,0,0,0,0,1,1,0,0,0,1
4179,4,1,155,3,4,5666,0,1,0,0,0,0,0,1,1,0,0,1,0
1046,3,3,231,2,24,2177,1,0,0,0,0,0,0,1,1,0,0,0,1
3534,3,5,181,2,2,4089,0,0,0,1,0,0,0,1,0,1,0,0,1
5821,4,4,276,2,3,4306,0,0,0,0,1,0,0,1,1,0,0,0,1
5893,4,1,260,4,2,4091,0,0,0,0,1,1,0,0,0,1,0,1,0
468,3,5,194,3,10,2277,0,0,0,1,0,0,0,1,1,0,0,0,1
3255,5,5,135,4,7,5765,0,1,0,0,0,0,0,1,1,0,0,0,1
8732,6,4,268,4,5,4126,1,0,0,0,0,0,0,1,0,1,0,0,1
9431,6,5,285,4,8,1028,0,0,0,0,1,0,1,0,0,1,0,1,0
1444,5,5,230,3,43,3609,0,0,1,0,0,0,0,1,0,1,0,0,1
2112,4,2,183,3,5,3716,0,0,0,1,0,0,0,1,0,1,0,1,0
7865,3,4,201,2,8,4394,0,0,0,0,1,0,0,1,1,0,0,1,0
7032,6,2,232,3,7,5219,0,0,0,1,0,0,0,1,1,0,0,0,1
5935,4,1,271,4,9,5853,0,0,0,0,1,0,0,1,0,1,0,1,0
365,3,2,234,3,39,2099,0,0,0,0,1,0,0,1,0,1,0,0,1
4312,3,5,150,4,8,4433,0,0,1,0,0,0,0,1,1,0,0,0,1
10504,5,2,252,3,7,5058,0,0,1,0,0,0,0,1,0,1,0,1,0
3777,2,4,147,2,3,5136,0,1,0,0,0,0,0,1,0,1,0,0,1
10564,3,2,207,2,10,4070,0,0,1,0,0,1,0,0,1,0,0,0,1
10144,5,1,233,5,4,1622,0,0,1,0,0,1,0,0,0,1,0,0,1
3044,4,4,243,3,10,3327,1,0,0,0,0,0,0,1,0,1,0,1,0
3285,3,3,191,3,4,4586,0,1,0,0,0,1,0,0,0,1,0,1,0
3106,4,2,175,3,34,1005,0,0,1,0,0,0,0,1,1,0,0,0,1
9476,3,3,133,3,2,4926,1,0,0,0,0,0,0,1,1,0,0,1,0
7178,5,2,242,5,1,1004,1,0,0,0,0,0,0,1,1,0,0,0,1
6568,6,2,308,5,6,1118,0,0,1,0,0,0,1,0,1,0,0,0,1
6970,4,3,206,2,9,5076,0,0,1,0,0,0,1,0,0,1,0,1,0
2629,3,1,140,2,6,1435,0,0,0,0,1,0,0,1,1,0,0,1,0
5803,4,5,143,3,8,4142,0,0,0,0,1,0,0,1,1,0,0,0,1
9280,4,3,216,4,3,4750,0,0,1,0,0,0,0,1,0,1,0,0,1
850,4,2,170,2,1,1446,0,0,1,0,0,0,0,1,1,0,0,1,0
5185,5,4,172,3,3,5064,0,0,0,0,1,0,1,0,1,0,0,1,0
441,5,3,190,3,45,2628,0,1,0,0,0,0,0,1,0,1,1,0,0
8689,4,4,151,3,5,4732,0,0,0,0,1,0,0,1,1,0,0,0,1
4574,4,2,271,3,4,5902,1,0,0,0,0,0,0,1,1,0,0,0,1
7809,3,5,230,3,4,5189,0,1,0,0,0,1,0,0,0,1,1,0,0
1279,3,2,213,2,54,2809,0,0,0,0,1,0,0,1,1,0,0,0,1
2239,3,4,155,2,37,1780,0,0,0,0,1,0,0,1,1,0,0,1,0
2008,3,2,134,3,54,1932,0,0,1,0,0,0,0,1,1,0,0,0,1
3183,4,3,246,3,5,4710,0,1,0,0,0,0,0,1,1,0,0,1,0
8763,3,2,257,2,9,5085,0,1,0,0,0,1,0,0,1,0,0,1,0
6170,4,1,219,3,3,5223,1,0,0,0,0,1,0,0,0,1,0,1,0
8421,4,3,187,4,9,5699,0,1,0,0,0,0,0,1,0,1,0,1,0
4705,4,4,201,5,3,5901,0,0,0,0,1,0,0,1,0,1,0,0,1
3687,4,1,238,3,4,5449,0,1,0,0,0,0,1,0,0,1,0,1,0
616,5,5,143,2,18,1066,0,0,1,0,0,0,0,1,1,0,1,0,0
7593,5,3,150,4,1,5211,0,1,0,0,0,0,0,1,1,0,0,0,1
5810,6,4,197,5,4,5889,1,0,0,0,0,0,0,1,0,1,0,0,1
10942,5,1,219,6,2,1650,0,0,1,0,0,0,1,0,1,0,0,1,0
10253,3,1,263,3,10,4911,0,0,0,0,1,0,1,0,0,1,1,0,0
2013,5,3,174,5,47,1909,0,1,0,0,0,0,0,1,0,1,0,0,1
9154,6,5,285,4,5,1631,0,0,1,0,0,0,1,0,1,0,0,0,1
9270,3,1,151,4,2,5016,0,0,0,1,0,0,0,1,0,1,0,0,1
1810,4,2,274,2,11,3013,0,0,1,0,0,0,0,1,0,1,0,1,0
1672,3,2,260,3,52,2874,0,0,1,0,0,0,0,1,0,1,0,0,1
9967,5,4,266,2,1,5494,0,0,0,0,1,0,0,1,0,1,0,0,1
6453,3,2,227,3,4,4450,0,1,0,0,0,1,0,0,1,0,0,1,0
10604,4,2,238,3,3,5265,1,0,0,0,0,0,0,1,1,0,0,1,0
7860,4,2,139,3,10,4648,0,0,0,1,0,0,0,1,0,1,0,0,1
1274,4,2,255,4,62,3198,1,0,0,0,0,0,0,1,1,0,0,1,0
4836,4,3,206,2,4,5194,0,0,0,1,0,0,0,1,1,0,0,0,1
1951,5,1,165,3,27,1905,0,0,0,0,1,0,0,1,1,0,0,1,0
8114,4,2,249,3,9,5459,1,0,0,0,0,0,0,1,1,0,0,1,0
1753,3,2,184,5,26,3336,0,0,0,0,1,0,0,1,1,0,1,0,0
9405,6,2,309,4,8,1930,0,1,0,0,0,0,0,1,1,0,0,0,1
5595,5,1,113,3,6,5509,0,1,0,0,0,0,1,0,1,0,0,0,1
5857,4,3,218,5,2,4823,0,0,0,0,1,0,0,1,0,1,0,1,0
3835,3,5,220,4,2,4313,0,0,0,0,1,1,0,0,0,1,0,1,0
4638,5,4,223,2,5,4424,0,0,0,1,0,0,1,0,0,1,0,1,0
9191,6,3,266,4,9,1106,0,0,0,0,1,1,0,0,1,0,0,1,0
3322,3,4,151,3,2,5712,0,0,1,0,0,0,0,1,0,1,0,1,0
4028,4,1,261,3,7,4314,1,0,0,0,0,0,0,1,0,1,0,0,1
3926,2,3,178,3,8,4451,1,0,0,0,0,0,0,1,1,0,0,0,1
8792,3,1,160,3,5,5524,1,0,0,0,0,0,0,1,1,0,0,0,1
1476,4,1,159,3,13,1445,0,0,0,1,0,0,0,1,0,1,0,0,1
1637,5,4,140,4,5,1130,0,0,0,0,1,0,1,0,1,0,1,0,0
1649,3,4,204,3,27,2772,0,0,0,0,1,1,0,0,1,0,0,0,1
8222,4,2,203,4,9,4217,1,0,0,0,0,1,0,0,1,0,0,0,1
550,5,3,197,4,51,2917,0,0,1,0,0,1,0,0,1,0,0,0,1
6440,3,4,186,6,8,4134,1,0,0,0,0,1,0,0,1,0,0,1,0
1265,3,5,283,5,50,2848,0,0,0,0,1,0,0,1,1,0,0,1,0
3479,3,1,193,4,5,4700,0,0,0,0,1,0,0,1,0,1,0,1,0
7,4,1,233,2,48,2804,0,0,0,0,1,1,0,0,1,0,0,1,0
5732,3,4,247,3,10,5749,1,0,0,0,0,0,1,0,0,1,0,1,0
9760,3,2,268,4,6,4415,0,0,1,0,0,0,0,1,0,1,0,1,0
1104,3,4,188,4,49,3067,0,0,0,1,0,1,0,0,1,0,0,1,0
5903,2,4,221,5,4,4034,0,0,0,0,1,1,0,0,0,1,0,0,1
3520,4,5,223,3,9,5279,0,0,1,0,0,0,0,1,1,0,0,0,1
2713,3,5,226,3,55,2465,0,0,0,0,1,0,1,0,0,1,0,0,1
5631,6,2,256,3,1,4435,0,1,0,0,0,1,0,0,0,1,0,0,1
10753,4,5,245,5,8,1841,0,0,0,0,1,0,0,1,0,1,0,1,0
7290,3,4,246,3,1,4273,0,0,0,1,0,0,0,1,1,0,1,0,0
10026,5,3,255,4,4,4178,0,0,0,1,0,0,0,1,1,0,0,0,1
8264,7,1,281,4,9,1235,1,0,0,0,0,0,0,1,1,0,0,1,0
3503,4,2,209,2,1,5337,0,0,0,0,1,0,0,1,1,0,0,0,1
10209,3,1,158,5,4,1171,0,1,0,0,0,0,0,1,0,1,0,1,0
1389,5,3,167,3,51,1573,0,1,0,0,0,0,0,1,1,0,0,1,0
5730,3,3,183,2,6,5015,0,0,0,1,0,0,1,0,0,1,0,1,0
5050,4,3,192,3,10,4068,0,0,1,0,0,0,1,0,1,0,0,1,0
8860,7,1,307,4,4,1371,0,0,1,0,0,0,0,1,0,1,0,1,0
7142,6,5,139,6,10,1081,1,0,0,0,0,0,0,1,1,0,0,0,1
3684,4,3,258,2,2,4308,0,0,0,1,0,0,1,0,1,0,0,1,0
10280,5,3,167,3,9,5026,1,0,0,0,0,1,0,0,0,1,0,1,0
1470,2,3,123,2,11,1383,0,0,0,1,0,0,0,1,0,1,0,0,1
8694,3,5,220,3,9,5672,0,0,0,1,0,0,0,1,1,0,0,1,0
10739,5,3,242,5,9,1716,0,0,0,0,1,0,0,1,1,0,0,1,0
3587,5,1,194,7,8,4770,0,0,0,0,1,0,0,1,0,1,0,0,1
1665,5,2,266,7,40,2304,0,1,0,0,0,0,0,1,0,1,0,1,0
7814,3,1,104,4,9,5211,1,0,0,0,0,1,0,0,1,0,0,1,0
5153,3,4,162,2,8,4972,0,0,0,0,1,0,0,1,1,0,0,0,1
3104,2,2,273,3,56,2633,1,0,0,0,0,0,0,1,0,1,0,1,0
4303,4,3,175,4,5,5177,0,0,0,0,1,0,0,1,1,0,0,0,1
4856,4,5,245,3,7,4297,1,0,0,0,0,0,0,1,1,0,0,1,0
5932,3,2,170,3,9,4069,0,0,1,0,0,0,0,1,0,1,0,1,0
7518,6,2,260,3,2,4071,0,0,0,1,0,0,1,0,0,1,0,1,0
7175,4,4,242,6,9,1192,0,0,0,0,1,0,0,1,1,0,0,1,0
6484,3,5,240,7,9,5525,0,0,1,0,0,0,0,1,1,0,0,0,1
204,2,5,155,3,23,1602,0,0,0,1,0,0,0,1,0,1,0,1,0
3905,5,4,141,4,5,5444,0,0,0,0,1,0,0,1,1,0,1,0,0
5362,4,2,240,3,9,5170,0,0,1,0,0,0,0,1,0,1,0,0,1
4195,3,2,255,4,5,4415,0,0,0,0,1,0,0,1,0,1,0,0,1
9650,6,1,117,7,4,4211,1,0,0,0,0,0,0,1,1,0,0,0,1
1368,4,3,247,4,19,3838,0,0,0,1,0,1,0,0,1,0,0,1,0
6099,3,4,215,3,5,4670,0,1,0,0,0,0,0,1,1,0,1,0,0
955,4,5,209,8,59,2948,0,0,0,0,1,1,0,0,1,0,0,0,1
1489,3,1,268,3,3,3040,0,0,0,0,1,0,1,0,0,1,0,0,1
10532,5,2,146,2,2,4075,1,0,0,0,0,0,1,0,0,1,0,1,0
5860,5,3,138,3,5,5687,0,0,1,0,0,0,0,1,1,0,0,1,0
5948,4,2,238,2,2,4002,1,0,0,0,0,0,0,1,1,0,0,1,0
6350,5,4,193,3,4,5873,1,0,0,0,0,0,0,1,0,1,0,0,1
6836,4,3,247,3,1,5214,1,0,0,0,0,0,1,0,1,0,1,0,0
10347,3,4,269,3,8,5364,0,1,0,0,0,0,0,1,0,1,0,0,1
4744,4,1,205,3,10,4923,0,0,1,0,0,0,0,1,1,0,0,1,0
10786,5,5,222,6,3,1861,0,0,1,0,0,0,0,1,1,0,0,1,0
3158,4,2,159,5,4,5547,1,0,0,0,0,1,0,0,1,0,0,1,0
995,4,2,141,2,52,1012,0,0,0,0,1,0,0,1,0,1,0,0,1
5614,3,2,257,5,5,4130,0,0,1,0,0,1,0,0,0,1,0,1,0
6816,6,1,266,4,9,1287,0,0,0,1,0,0,0,1,0,1,0,1,0
366,3,4,122,3,15,1354,0,0,0,1,0,0,0,1,1,0,1,0,0
6068,4,1,224,4,5,4887,1,0,0,0,0,0,0,1,1,0,0,0,1
2681,3,4,258,3,55,2777,0,0,0,0,1,0,0,1,1,0,0,1,0
5214,6,2,291,4,8,1019,0,0,0,1,0,1,0,0,0,1,0,1,0
2942,3,3,148,2,39,1402,1,0,0,0,0,0,0,1,0,1,0,1,0
7265,4,4,264,3,9,5555,0,0,0,0,1,1,0,0,1,0,0,0,1
1432,7,2,229,3,43,1793,0,0,1,0,0,0,0,1,1,0,0,1,0
7919,5,1,223,3,4,4905,0,0,0,0,1,0,1,0,1,0,0,0,1
5336,6,3,233,3,9,4293,1,0,0,0,0,0,1,0,1,0,0,0,1
2718,3,1,135,3,38,1829,0,0,0,1,0,0,1,0,1,0,0,1,0
887,5,3,150,3,21,1187,0,0,0,0,1,0,0,1,0,1,0,0,1
6811,4,3,249,6,2,1046,0,0,0,0,1,0,0,1,0,1,0,1,0
2928,5,3,114,6,60,1746,0,0,0,1,0,0,0,1,1,0,0,0,1
408,3,2,192,3,43,3339,0,0,0,1,0,1,0,0,0,1,0,0,1
7800,4,5,192,2,4,4518,0,0,0,1,0,0,1,0,1,0,1,0,0
2410,4,1,274,4,57,3332,0,0,1,0,0,0,0,1,0,1,0,0,1
8046,6,2,256,4,6,1507,0,0,0,1,0,0,0,1,1,0,0,1,0
1803,3,4,151,3,16,1020,0,1,0,0,0,0,0,1,0,1,0,1,0
9038,4,1,179,2,7,4605,1,0,0,0,0,1,0,0,1,0,0,0,1
2832,2,2,168,5,1,1885,0,0,0,1,0,0,0,1,1,0,0,0,1
3084,3,3,147,2,52,1040,0,0,0,1,0,0,0,1,1,0,0,1,0
7161,6,2,306,4,6,1123,0,1,0,0,0,0,0,1,1,0,0,1,0
7576,5,3,156,4,9,4098,0,0,1,0,0,0,0,1,1,0,0,1,0
3006,5,4,269,3,15,2522,0,0,0,1,0,0,1,0,0,1,0,0,1
5887,3,2,227,2,10,4290,0,0,0,0,1,1,0,0,0,1,0,0,1
8469,4,5,210,4,3,5432,0,1,0,0,0,0,1,0,0,1,0,1,0
4996,5,2,233,3,7,5323,0,0,1,0,0,0,0,1,0,1,1,0,0
8965,3,5,178,3,7,4135,0,0,0,0,1,0,0,1,1,0,0,1,0
6789,4,4,207,10,1,4602,0,1,0,0,0,0,0,1,1,0,0,1,0
2858,2,4,198,3,37,2555,1,0,0,0,0,0,1,0,0,1,0,1,0
2483,6,3,167,6,15,1278,0,0,0,0,1,0,0,1,1,0,0,1,0
1561,4,4,265,3,47,3307,0,0,0,0,1,0,0,1,1,0,0,0,1
10178,4,4,258,5,9,1947,1,0,0,0,0,0,0,1,0,1,0,1,0
9543,3,5,247,3,7,4966,0,1,0,0,0,0,0,1,1,0,0,0,1
8749,4,2,133,3,5,5950,0,0,0,0,1,0,1,0,1,0,0,0,1
8145,5,2,284,4,1,4171,0,1,0,0,0,0,0,1,0,1,0,1,0
3902,5,3,231,3,2,4735,1,0,0,0,0,0,0,1,1,0,0,0,1
4036,5,4,260,6,8,5440,0,0,1,0,0,0,0,1,0,1,0,0,1
8799,2,4,248,3,7,4142,0,1,0,0,0,0,0,1,1,0,0,1,0
5190,4,4,231,2,4,5825,0,0,0,1,0,0,1,0,1,0,0,1,0
6936,4,4,191,2,1,4318,0,0,0,1,0,0,0,1,0,1,0,1,0
10649,4,5,261,10,7,5208,0,0,0,0,1,0,0,1,0,1,0,1,0
10698,5,4,251,4,8,4190,0,0,0,1,0,1,0,0,0,1,0,1,0
5574,5,2,243,3,8,4133,0,0,0,1,0,0,0,1,1,0,0,1,0
8005,6,3,247,4,6,1537,0,0,0,0,1,0,0,1,1,0,0,1,0
353,4,3,255,2,47,2956,0,0,0,0,1,0,0,1,0,1,1,0,0
8303,3,1,274,2,2,4352,0,0,0,0,1,0,0,1,0,1,1,0,0
9717,4,5,268,3,9,5521,0,1,0,0,0,0,1,0,0,1,0,0,1
1728,2,3,249,2,1,2905,0,0,0,1,0,0,0,1,0,1,0,1,0
3312,3,1,153,3,10,5121,0,0,0,1,0,0,0,1,0,1,0,1,0
6495,7,4,296,4,8,1717,0,1,0,0,0,0,0,1,1,0,0,1,0
5200,5,5,259,3,5,4315,0,0,1,0,0,0,1,0,1,0,0,0,1
6038,7,1,255,5,10,1238,1,0,0,0,0,1,0,0,0,1,0,0,1
6469,5,3,189,5,7,4869,0,0,0,0,1,0,0,1,0,1,0,1,0
9415,4,4,275,5,5,1117,0,0,0,0,1,0,0,1,0,1,0,0,1
9386,4,4,175,3,2,4004,1,0,0,0,0,0,0,1,0,1,0,0,1
8115,4,1,178,3,3,5520,0,1,0,0,0,0,0,1,0,1,1,0,0
4119,5,2,227,3,2,4058,0,1,0,0,0,1,0,0,0,1,0,0,1
6145,3,5,193,3,6,5302,0,0,0,0,1,0,1,0,1,0,0,0,1
5213,7,3,306,4,4,1739,0,0,0,0,1,1,0,0,0,1,0,0,1
455,4,1,149,3,54,1178,0,0,0,0,1,0,0,1,0,1,0,0,1
8460,3,5,167,2,8,5083,0,0,0,1,0,0,0,1,1,0,0,0,1
708,4,1,139,3,25,1152,0,0,0,1,0,0,0,1,1,0,0,1,0
3571,3,4,217,3,5,4077,0,0,0,0,1,1,0,0,1,0,0,1,0
3882,5,3,282,3,5,4644,0,0,0,1,0,0,0,1,0,1,0,0,1
5079,4,1,212,3,2,4353,0,1,0,0,0,1,0,0,0,1,0,1,0
1497,3,2,180,2,53,1853,0,1,0,0,0,0,1,0,0,1,0,1,0
10616,4,2,253,3,7,5813,1,0,0,0,0,0,0,1,1,0,0,0,1
8850,4,4,266,7,3,5672,0,0,0,1,0,0,0,1,0,1,0,0,1
2725,4,3,253,3,18,2849,0,0,0,0,1,0,1,0,1,0,1,0,0
10802,4,5,229,5,3,1954,1,0,0,0,0,0,1,0,1,0,0,1,0
8064,4,4,271,6,3,5204,0,0,0,1,0,0,1,0,0,1,1,0,0
7105,6,2,278,4,8,1967,0,0,0,0,1,0,1,0,1,0,1,0,0
1405,5,1,190,4,24,3446,0,0,0,0,1,0,0,1,0,1,0,0,1
4002,4,1,202,3,4,4029,0,0,0,1,0,0,0,1,0,1,0,1,0
4203,4,5,172,4,8,5900,0,1,0,0,0,0,0,1,0,1,0,0,1
4889,5,5,232,3,2,4545,0,0,0,0,1,0,0,1,1,0,0,1,0
10063,4,3,242,2,2,5879,0,0,0,0,1,0,0,1,0,1,0,0,1
8672,3,2,224,3,8,5869,1,0,0,0,0,0,0,1,0,1,0,0,1
3020,3,3,253,4,57,2489,1,0,0,0,0,1,0,0,1,0,0,0,1
10934,5,4,275,5,4,1522,1,0,0,0,0,0,1,0,0,1,0,1,0
7080,3,1,200,4,9,5193,0,0,0,1,0,0,0,1,1,0,0,0,1
3203,4,2,223,3,5,4282,0,0,0,0,1,0,0,1,0,1,1,0,0
3142,4,4,135,3,4,4651,0,0,1,0,0,0,1,0,1,0,0,1,0
4522,3,1,269,2,6,5703,0,0,1,0,0,1,0,0,0,1,0,0,1
209,2,5,148,3,11,1502,0,0,0,0,1,0,0,1,1,0,1,0,0
1058,4,3,260,4,40,3668,1,0,0,0,0,0,0,1,0,1,0,0,1
7126,3,1,239,3,2,4425,0,0,1,0,0,1,0,0,0,1,0,1,0
9674,6,5,268,4,2,1462,1,0,0,0,0,0,0,1,0,1,0,0,1
9571,4,1,230,3,8,4107,0,0,0,0,1,0,1,0,0,1,0,1,0
5434,4,4,241,3,8,5206,0,0,1,0,0,0,0,1,1,0,0,1,0
7857,2,2,287,4,10,5972,0,1,0,0,0,0,0,1,0,1,0,0,1
5834,3,5,135,2,4,5275,1,0,0,0,0,0,0,1,1,0,0,1,0
1727,3,4,203,4,46,3640,0,0,0,0,1,0,0,1,0,1,0,0,1
10074,4,3,136,4,10,5911,0,0,0,1,0,0,0,1,0,1,0,1,0
3591,2,3,134,10,1,5632,0,1,0,0,0,0,0,1,1,0,1,0,0
3150,3,3,238,8,3,4943,0,0,0,1,0,1,0,0,1,0,0,0,1
9102,4,4,226,5,1,1761,0,0,0,1,0,0,0,1,0,1,0,1,0
5023,6,5,274,4,6,1066,0,0,0,0,1,0,0,1,0,1,0,1,0
10833,6,5,258,5,1,5376,0,1,0,0,0,1,0,0,1,0,0,1,0
4246,3,4,221,3,1,4518,0,0,1,0,0,1,0,0,1,0,0,1,0
5586,5,2,274,4,7,4929,0,0,0,1,0,0,0,1,1,0,0,0,1
868,3,1,218,3,4,2304,0,0,1,0,0,0,0,1,0,1,0,1,0
5723,4,5,233,4,6,1495,0,0,0,0,1,0,0,1,1,0,0,1,0
6624,3,2,263,3,3,5303,0,0,0,1,0,0,0,1,1,0,0,1,0
10775,5,3,230,5,7,1996,0,0,0,0,1,0,0,1,0,1,0,1,0
6868,6,4,261,4,5,1794,0,0,1,0,0,0,0,1,1,0,0,1,0
4899,5,5,166,2,2,4562,0,1,0,0,0,0,0,1,1,0,1,0,0
3732,5,5,273,4,1,5225,0,0,0,1,0,0,0,1,0,1,0,1,0
7199,7,3,278,4,2,1038,0,0,0,0,1,0,0,1,0,1,0,1,0
4632,3,4,202,5,5,4632,0,0,0,1,0,0,1,0,0,1,1,0,0
7167,5,3,255,5,10,1886,0,1,0,0,0,0,0,1,1,0,0,0,1
679,3,1,202,2,52,2312,0,0,0,0,1,0,1,0,0,1,1,0,0
8862,4,5,239,5,6,1336,0,0,0,1,0,0,0,1,0,1,0,1,0
6264,6,4,244,4,1,1179,0,0,0,1,0,0,0,1,1,0,0,0,1
9105,6,5,294,4,10,1628,0,1,0,0,0,0,0,1,0,1,0,0,1
5673,3,1,175,3,9,5797,0,1,0,0,0,0,0,1,1,0,0,0,1
6806,6,5,285,7,9,4112,1,0,0,0,0,0,0,1,0,1,0,0,1
3450,4,3,246,3,5,5118,0,0,0,1,0,0,0,1,1,0,0,1,0
5812,6,1,141,5,9,5113,0,0,1,0,0,0,0,1,1,0,0,1,0
1239,4,5,157,3,28,1557,0,1,0,0,0,1,0,0,0,1,0,0,1
2840,4,4,149,2,19,1665,1,0,0,0,0,0,0,1,1,0,0,0,1
10208,5,2,263,6,2,1851,1,0,0,0,0,0,0,1,0,1,0,1,0
9746,4,5,196,3,4,5610,1,0,0,0,0,0,0,1,1,0,0,1,0
4048,5,2,160,3,3,4599,0,0,1,0,0,0,0,1,0,1,1,0,0
2536,4,4,205,3,58,2522,0,0,1,0,0,0,0,1,1,0,0,1,0
7495,4,1,239,5,8,1048,0,0,0,0,1,0,0,1,1,0,0,1,0
1474,3,1,230,2,18,2832,0,0,1,0,0,0,0,1,1,0,0,0,1
3268,5,4,217,3,8,4949,0,0,1,0,0,0,1,0,1,0,0,0,1
7173,6,4,286,4,9,1096,0,1,0,0,0,0,0,1,0,1,0,0,1
4486,3,4,174,3,4,4051,0,0,1,0,0,0,0,1,1,0,0,0,1
9923,5,4,263,5,8,1548,0,0,0,0,1,0,0,1,0,1,0,0,1
4883,2,1,138,2,8,4932,0,0,0,0,1,0,0,1,0,1,0,1,0
3965,6,1,247,3,1,4637,0,0,0,0,1,0,1,0,0,1,0,1,0
4838,2,2,251,6,1,4165,1,0,0,0,0,0,0,1,1,0,0,0,1
4321,3,3,253,3,1,4263,0,0,0,0,1,0,0,1,0,1,1,0,0
7102,5,2,275,5,10,1924,0,0,1,0,0,0,1,0,1,0,0,1,0
2347,5,1,153,2,55,1414,0,0,0,0,1,0,0,1,1,0,0,1,0
9954,6,2,260,4,8,1522,0,0,0,1,0,0,0,1,1,0,0,1,0
638,6,2,269,4,38,3171,1,0,0,0,0,0,0,1,0,1,0,0,1
1553,4,2,190,2,6,3595,0,0,0,0,1,0,0,1,1,0,0,0,1
4281,4,2,224,3,3,4511,0,1,0,0,0,0,0,1,1,0,0,0,1
1970,5,2,144,3,49,1202,1,0,0,0,0,0,0,1,0,1,0,1,0
3741,5,1,167,3,3,4267,0,1,0,0,0,0,0,1,0,1,0,0,1
